DATE,SCRIP CODE,DELIVERY QTY,DELIVERY VAL,DAY'S VOLUME,DAY'S TURNOVER,DELV. PER.,SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,Date
9022026,532893,350382,34975132,486312,47558606,72.05,532893,VTM LTD.,X,STK,90.0,103.33,90.0,99.82,99.82,86.6,2430,486312,47558606,,2026-02-09
9022026,532894,36855,407985,49050,540816,75.14,532894,INDOWIND ENERGY LTD.,B,STK,11.15,11.25,10.64,11.07,11.11,10.83,162,49050,540816,,2026-02-09
9022026,532895,12308,358409,15527,432588,79.27,532895,NAGREEKA CAPITAL & INFRASTRUCT,B,STK,31.75,31.75,26.5,29.12,29.2,26.69,68,15527,432588,,2026-02-09
9022026,532896,2782,61316,2799,60525,99.39,532896,MAGNUM VENTURES LTD.,B,STK,21.7,22.04,21.5,22.04,22.04,21.51,76,2799,60525,,2026-02-09
9022026,532898,204074,59110035,426224,123453997,47.88,532898,POWER GRID CORPORATION OF INDI,A,STK,292.9,292.9,287.9,289.65,289.65,292.9,6632,426224,123453997,,2026-02-09
9022026,532899,7935,6942332,11450,10085600,69.3,532899,KAVERI SEED COMPANY LTD.,A,STK,919.95,919.95,865.1,874.9,880.0,890.65,1129,11450,10085600,,2026-02-09
9022026,532900,115730,4067910,208910,7381245,55.4,532900,PAISALO DIGITAL LIMITED,A,STK,35.98,36.69,34.63,35.15,35.15,36.04,671,208910,7381245,,2026-02-09
9022026,532902,45412,848297,54682,1023926,83.05,532902,CONSOLIDATED CONSTRUCTION CONS,B,STK,19.01,19.25,18.3,18.68,19.15,18.38,139,54682,1023926,,2026-02-09
9022026,532906,5795,890808,5795,890808,100.0,532906,MAAN ALUMINIUM LTD.,T,STK,150.0,156.95,148.0,154.55,154.85,150.85,58,5795,890808,,2026-02-09
9022026,532907,3950,104894,3950,104894,100.0,532907,IL&FS ENGINEERING AND CONSTRUC,Z,STK,25.75,26.85,25.75,26.85,26.85,25.58,13,3950,104894,,2026-02-09
9022026,532911,39865,351211,67885,594513,58.72,532911,PARLE INDUSTRIES LIMITED,X,STK,8.54,8.9,8.54,8.81,8.89,8.52,392,67885,594513,,2026-02-09
9022026,532915,12871,3320075,28777,7292277,44.73,532915,RELIGARE ENTERPRISES LTD.,A,STK,246.85,262.45,245.65,257.95,257.9,246.1,575,28777,7292277,,2026-02-09
9022026,532916,121,6292,122,6135,99.18,532916,BARAK VALLEY CEMENTS LTD.,B,STK,52.0,52.0,50.0,52.0,52.0,50.26,11,122,6135,,2026-02-09
9022026,532918,2436,62484,3989,102637,61.07,532918,RATHI BARS LTD.,X,STK,25.95,26.0,25.36,25.65,25.78,25.55,62,3989,102637,,2026-02-09
9022026,532921,107493,167930940,156555,245007795,68.66,532921,ADANI PORTS AND SPECIAL ECONOM,A,STK,1572.4,1584.0,1555.05,1562.25,1562.25,1550.2,5793,156555,245007795,,2026-02-09
9022026,532922,74863,8332252,133881,14622802,55.92,532922,EDELWEISS FINANCIAL SERVICES L,A,STK,106.05,111.85,106.0,111.3,111.3,105.5,936,133881,14622802,,2026-02-09
9022026,532923,38383,4826663,77583,9743557,49.47,532923,RENAISSANCE GLOBAL LIMITED,B,STK,118.05,127.25,118.05,125.75,124.3,119.2,1017,77583,9743557,,2026-02-09
9022026,532924,5531,1985076,9097,3292072,60.8,532924,KOLTE-PATIL DEVELOPERS LTD.,B,STK,363.9,369.0,353.4,358.9,362.75,366.85,285,9097,3292072,,2026-02-09
9022026,532925,260,212420,289,234669,89.97,532925,KAUSHALYA INFRASTRUCTURE DEVEL,B,STK,802.0,840.0,801.0,817.0,817.0,800.05,55,289,234669,,2026-02-09
9022026,532926,32910,8230791,78255,19259379,42.05,532926,JYOTHY LABS LIMITED,A,STK,244.4,250.9,241.5,250.1,250.1,244.05,1551,78255,19259379,,2026-02-09
9022026,532927,5291,22055799,8448,35729463,62.63,532927,ECLERX SERVICES LTD.,A,STK,4201.85,4349.9,4143.0,4168.55,4168.55,4176.45,1797,8448,35729463,,2026-02-09
9022026,532928,828749,237312277,2340801,659204794,35.4,532928,TRANSFORMERS AND RECTIFIERS (I,A,STK,252.95,292.35,251.95,286.35,286.35,248.25,22898,2340801,659204794,,2026-02-09
9022026,532929,2852,2303989,9851,7821093,28.95,532929,BRIGADE ENTERPRISES LTD.,A,STK,762.55,811.05,762.55,807.85,809.0,761.6,660,9851,7821093,,2026-02-09
9022026,532930,8862,2991812,15030,5130787,58.96,532930,BGR ENERGY SYSTEMS LTD.,B,STK,328.85,344.65,328.85,337.6,337.6,328.25,534,15030,5130787,,2026-02-09
9022026,532932,65,4256,67,4326,97.01,532932,MANAKSIA LTD.,B,STK,64.3,65.47,64.3,65.47,65.47,63.43,5,67,4326,,2026-02-09
9022026,532933,45340,2950274,69821,4514932,64.94,532933,PORWAL AUTO COMPONENTS LTD.,X,STK,59.99,68.66,59.99,65.07,65.0,57.22,435,69821,4514932,,2026-02-09
9022026,532934,342,69170,381,76596,89.76,532934,PPAP,B,STK,195.0,204.45,195.0,202.25,202.15,194.4,27,381,76596,,2026-02-09
9022026,532935,558,182020,651,210375,85.71,532935,ARIES AGRO LTD.,B,STK,319.35,326.8,318.35,326.2,326.2,313.55,86,651,210375,,2026-02-09
9022026,532937,21599,1931815,24116,2155942,89.56,532937,KUANTUM PAPERS LTD.,B,STK,90.47,91.08,88.88,89.44,89.21,89.88,58,24116,2155942,,2026-02-09
9022026,532939,2744342,78021644,6033039,170415395,45.49,532939,RELIANCE POWER LTD.,A,STK,28.48,28.85,27.86,28.43,28.43,27.98,10901,6033039,170415395,,2026-02-09
9022026,532940,2385,1418002,6927,4100401,34.43,532940,J.KUMAR INFRAPROJECTS LTD.,A,STK,570.1,601.2,561.9,594.55,592.65,570.0,547,6927,4100401,,2026-02-09
9022026,532941,1136,199539,1511,264400,75.18,532941,CORDS CABLE INDUSTRIES LTD.,B,STK,165.5,179.95,165.5,175.65,176.1,169.75,51,1511,264400,,2026-02-09
9022026,532942,82279,12078558,134168,19917912,61.33,532942,KNR CONSTRUCTIONS LTD.,A,STK,148.65,151.05,146.0,146.8,146.6,150.75,4940,134168,19917912,,2026-02-09
9022026,532944,13591,695180,28520,1462139,47.65,532944,ONMOBILE,B,STK,50.0,52.75,49.81,51.15,50.91,49.89,519,28520,1462139,,2026-02-09
9022026,532945,842416,8230405,1899998,18148449,44.34,532945,SEPC LIMITED,B,STK,9.56,9.94,9.29,9.77,9.77,9.02,1771,1899998,18148449,,2026-02-09
9022026,532946,285,13321,289,13383,98.62,532946,BANG OVERSEAS LTD.,B,STK,46.5,46.79,45.57,46.74,46.74,45.98,8,289,13383,,2026-02-09
9022026,532947,507703,22425242,875375,38569509,58.0,532947,IRB INFRASTRUCTURE DEVELOPERS,A,STK,43.75,44.31,43.5,44.17,44.17,43.1,3371,875375,38569509,,2026-02-09
9022026,532951,2343,36903,2899,45249,80.82,532951,GSS INFOTECH LTD.,B,STK,16.99,16.99,15.01,15.75,15.94,15.7,43,2899,45249,,2026-02-09
9022026,532952,23,5727,23,5719,100.0,532952,NAHAR CAPITAL & FINANCIAL SERV,B,STK,246.55,249.0,246.55,249.0,249.0,235.25,3,23,5719,,2026-02-09
9022026,532953,3869,1331130,5561,1900447,69.57,532953,V-GUARD INDUSTRIES LTD.,A,STK,335.15,345.0,335.15,344.05,345.0,334.8,172,5561,1900447,,2026-02-09
9022026,532955,759447,273287003,1575330,569816922,48.21,532955,REC LIMITED,A,STK,374.95,378.0,354.45,359.85,359.85,372.5,22801,1575330,569816922,,2026-02-09
9022026,532957,5744,431987,5744,431987,100.0,532957,GOKAK TEXTILES LTD.,XT,STK,77.82,77.82,73.93,74.47,74.86,77.82,94,5744,431987,,2026-02-09
9022026,532966,30583,23792045,48437,37804298,63.14,532966,TITAGARH RAIL SYSTEMS LIMITED,A,STK,781.1,786.25,776.0,777.95,777.95,780.1,2100,48437,37804298,,2026-02-09
9022026,532967,11485,5942339,30471,15650130,37.69,532967,KIRI INDUSTRIES LTD.,A,STK,492.3,520.8,492.3,517.4,517.4,492.1,939,30471,15650130,,2026-02-09
9022026,532974,2933,387596,6080,797137,48.24,532974,ADITYA BIRLA MONEY LTD.,B,STK,123.25,140.7,123.25,132.15,133.5,124.4,315,6080,797137,,2026-02-09
9022026,532975,33166,348907,35606,379397,93.15,532975,TELOGICA LIMITED,X,STK,10.93,11.06,9.7,10.52,10.95,10.06,72,35606,379397,,2026-02-09
9022026,532976,17893,1308516,44035,3248800,40.63,532976,JAI BALAJI INDUSTRIES LTD.,A,STK,76.69,76.69,72.82,73.13,72.9,73.39,350,44035,3248800,,2026-02-09
9022026,532977,2608,25003809,4146,39691989,62.9,532977,BAJAJ AUTO LTD.,A,STK,9585.1,9624.0,9511.0,9587.35,9580.0,9518.6,1429,4146,39691989,,2026-02-09
9022026,532978,14401,29154105,20083,40643642,71.71,532978,BAJAJ FINSERV LTD.,A,STK,2025.1,2034.35,2019.0,2024.45,2024.45,2023.95,2330,20083,40643642,,2026-02-09
9022026,532980,4894,169822,5285,183532,92.6,532980,GOKUL REFOILS & SOLVENT LTD.,B,STK,34.81,35.27,34.41,34.7,34.61,34.73,66,5285,183532,,2026-02-09
9022026,532983,319,632546,423,832057,75.41,532983,RPG LIFE SCIENCES LTD.,B,STK,1940.1,2006.3,1940.1,1982.9,2006.3,1972.5,109,423,832057,,2026-02-09
9022026,532985,1169,107268,1686,154808,69.34,532985,KOTAK MAHINDRA MUTUAL FUND,A,STK,92.27,93.07,91.21,91.76,91.41,91.16,138,1686,154808,,2026-02-09
9022026,532986,684,22655,769,25480,88.95,532986,NIRAJ CEMENT STRUCTURALS LTD.,B,STK,33.9,33.9,32.55,33.12,33.43,31.41,13,769,25480,,2026-02-09
9022026,532989,2047,250775,2047,250775,100.0,532989,BAFNA PHARMACEUTICALS LTD.,T,STK,116.85,122.65,116.85,122.65,122.65,116.85,11,2047,250775,,2026-02-09
9022026,532992,506,16218,535,17084,94.58,532992,CHL LTD.,X,STK,34.62,34.62,30.0,32.05,32.72,32.62,33,535,17084,,2026-02-09
9022026,532993,1173,797699,1208,826139,97.1,532993,SEJAL GLASS LIMITED,B,STK,713.65,713.65,680.05,680.05,680.05,702.75,144,1208,826139,,2026-02-09
9022026,532994,5,487,5,470,100.0,532994,ARCHIDPLY INDUSTRIES LTD.,B,STK,90.0,97.25,90.0,97.25,97.25,93.83,5,5,470,,2026-02-09
9022026,532998,349,43521,349,43150,100.0,532998,Lotus Eye Hospital And Institu,B,STK,121.0,124.7,121.0,124.7,124.7,123.35,11,349,43150,,2026-02-09
9022026,533001,7833,941214,10154,1194677,77.14,533001,SOMI CONVEYOR BELTINGS LTD.,B,STK,111.01,120.16,109.01,120.16,120.16,100.14,216,10154,1194677,,2026-02-09
9022026,533007,61400,453746,72515,536562,84.67,533007,LGB FORGE LTD.,X,STK,7.45,7.6,7.21,7.39,7.41,7.23,207,72515,536562,,2026-02-09
9022026,533012,850,5755,893,5712,95.18,533012,LANDMARK PROPERTY DEVELOPMENT,B,STK,6.73,6.78,6.31,6.77,6.77,6.59,10,893,5712,,2026-02-09
9022026,533014,5342,303159,7437,424272,71.83,533014,SICAGEN INDIA LTD.,X,STK,58.0,58.85,56.35,56.75,56.8,57.65,76,7437,424272,,2026-02-09
9022026,533019,1,1651,1,1651,100.0,533019,SIMPLEX PAPERS LTD.,X,STK,1651.0,1651.0,1651.0,1651.0,1651.0,1723.9,1,1,1651,,2026-02-09
9022026,533022,9199,1693996,13882,2483391,66.27,533022,20 MICRONS LTD.,B,STK,189.85,189.85,173.2,184.15,185.0,171.8,603,13882,2483391,,2026-02-09
9022026,533023,125,1893775,184,2761376,67.93,533023,ZF Commercial Vehicle Control,A,STK,14858.35,15182.85,14858.35,15150.2,15129.0,14858.35,100,184,2761376,,2026-02-09
9022026,533029,296,21043,299,21119,99.0,533029,ALKALI METALS LTD.,B,STK,71.45,73.23,68.82,71.09,71.38,69.6,22,299,21119,,2026-02-09
9022026,533033,971,765585,2168,1701337,44.79,533033,ISGEC HEAVY ENGINEERING LTD.,A,STK,769.6,791.9,769.6,788.45,786.2,769.4,318,2168,1701337,,2026-02-09
9022026,533047,4702,6823073,14573,20537762,32.27,533047,INDIAN METALS & FERRO ALLOYS L,B,STK,1325.05,1458.15,1306.65,1451.1,1451.1,1329.45,1269,14573,20537762,,2026-02-09
9022026,533048,293185,178843,408327,248889,71.8,533048,Teamo Productions HQ Limited,B,STK,0.61,0.63,0.6,0.61,0.62,0.62,156,408327,248889,,2026-02-09
9022026,533056,44869,941352,51359,1079422,87.36,533056,VEDAVAAG SYSTEMS LTD.,X,STK,21.0,21.99,20.51,20.98,20.9,20.67,250,51359,1079422,,2026-02-09
9022026,533080,868,473711,1173,634812,74.0,533080,MOLD-TEK PACKAGING LIMITED,B,STK,535.25,548.0,534.8,545.75,546.3,539.6,185,1173,634812,,2026-02-09
9022026,533088,308473,94762906,311076,91806046,99.16,533088,MAHINDRA HOLIDAYS & RESORTS IN,B,STK,293.9,308.55,293.6,307.2,308.0,293.9,353,311076,91806046,,2026-02-09
9022026,533090,235480,284931,466499,576437,50.48,533090,EXCEL REALTY N INFRA LTD.,B,STK,1.25,1.28,1.18,1.21,1.22,1.24,329,466499,576437,,2026-02-09
9022026,533093,3256,144046,3262,144268,99.82,533093,RAJ OIL MILLS LTD.,B,STK,44.28,44.3,43.54,44.24,44.29,44.3,10,3262,144268,,2026-02-09
9022026,533095,2577,15741090,2805,17161886,91.87,533095,BENGAL & ASSAM COMPANY LTD.,B,STK,6105.05,6220.0,6075.0,6108.3,6108.3,6105.05,196,2805,17161886,,2026-02-09
9022026,533096,512048,77472863,995979,152074528,51.41,533096,ADANI POWER LTD.,A,STK,153.7,154.85,150.8,151.3,151.3,152.65,8043,995979,152074528,,2026-02-09
9022026,533098,1247176,98389715,1827595,143905949,68.24,533098,NHPC LTD.,A,STK,80.21,80.21,78.05,78.89,78.89,79.43,9645,1827595,143905949,,2026-02-09
9022026,533100,13692,125118,13692,125118,100.0,533100,PREMIER ENERGY AND INFRASTRUCT,XT,STK,9.48,9.74,8.91,9.05,9.03,9.29,40,13692,125118,,2026-02-09
9022026,533101,615,80073,925,122523,66.49,533101,SURYAAMBA SPINNING MILLS LTD.,X,STK,123.25,137.5,123.25,130.2,135.95,131.65,20,925,122523,,2026-02-09
9022026,533104,616,591853,1516,1445279,40.63,533104,GLOBUS SPIRITS LTD.,B,STK,933.15,969.5,931.6,960.8,960.8,933.15,188,1516,1445279,,2026-02-09
9022026,533106,84294,41291416,194374,95544856,43.37,533106,OIL INDIA LTD.,A,STK,499.1,500.85,487.15,489.85,489.85,497.3,5371,194374,95544856,,2026-02-09
9022026,533107,4088,7225747,4088,7225747,100.0,533107,SWAN DEFENCE AND HEAVY INDUSTR,T,STK,1760.0,1871.0,1749.25,1840.55,1860.0,1841.3,238,4088,7225747,,2026-02-09
9022026,533108,10088,353585,12532,437374,80.5,533108,BHILWARA TECHNICAL TEXTILES LT,X,STK,35.71,35.71,32.12,35.05,35.0,35.55,77,12532,437374,,2026-02-09
9022026,533110,4564,52897,4564,52870,100.0,533110,SHREE PRECOATED STEELS LTD.,X,STK,11.06,11.59,11.06,11.59,11.59,11.04,5,4564,52870,,2026-02-09
9022026,533121,421,375680,532,471609,79.14,533121,EXPLEO SOLUTIONS LIMITED,B,STK,877.0,903.25,870.15,892.35,892.3,872.05,80,532,471609,,2026-02-09
9022026,533122,941915,8590265,1629582,14818534,57.8,533122,RATTANINDIA POWER LTD.,A,STK,8.94,9.23,8.88,9.12,9.12,8.92,12797,1629582,14818534,,2026-02-09
9022026,533137,6200,182218,12210,359380,50.78,533137,DEN NETWORKS LTD,B,STK,29.1,29.72,29.1,29.39,29.39,29.02,157,12210,359380,,2026-02-09
9022026,533138,1272,808738,2600,1667099,48.92,533138,ASTEC LIFESCIENCES LIMITED,B,STK,634.95,648.0,633.65,635.8,636.8,639.35,242,2600,1667099,,2026-02-09
9022026,533146,1400,568750,3546,1424016,39.48,533146,D-LINK (INDIA) LTD,B,STK,393.8,408.7,393.75,406.25,407.1,387.95,213,3546,1424016,,2026-02-09
9022026,533148,55307,26541830,105925,50506822,52.21,533148,JSW ENERGY LTD,A,STK,473.45,480.75,469.55,479.9,479.9,473.3,3049,105925,50506822,,2026-02-09
9022026,533149,20908,151374,26112,187881,80.07,533149,Yunik Managing Advisors Limite,X,STK,6.91,7.84,6.91,7.24,7.01,7.05,48,26112,187881,,2026-02-09
9022026,533150,244037,439596050,333310,598846413,73.22,533150,GODREJ PROPERTIES LTD,A,STK,1710.2,1820.8,1710.2,1801.35,1800.0,1699.7,8885,333310,598846413,,2026-02-09
9022026,533151,5534,1306301,6584,1561844,84.05,533151,D B CORP LTD,B,STK,237.5,239.15,235.75,236.05,235.85,237.4,271,6584,1561844,,2026-02-09
9022026,533152,6766,192020,8726,246076,77.54,533152,MBL Infrastructure Ltd,B,STK,24.38,30.0,24.38,28.38,28.38,27.3,247,8726,246076,,2026-02-09
9022026,533155,9032,4948182,21893,11974560,41.26,533155,JUBILANT FOODWORKS LTD,A,STK,542.25,550.3,542.25,547.85,547.5,544.0,1024,21893,11974560,,2026-02-09
9022026,533156,50224,2161139,92262,4020325,54.44,533156,VASCON ENGINEERS LTD,B,STK,43.5,44.74,42.7,43.03,43.03,42.9,399,92262,4020325,,2026-02-09
9022026,533158,3520,13056560,7990,28451378,44.06,533158,THANGAMAYIL JEWELLERY LTD,A,STK,3310.0,3712.1,3310.0,3709.25,3712.1,3374.65,1221,7990,28451378,,2026-02-09
9022026,533160,148374,18413214,343482,43033530,43.2,533160,VALOR ESTATE LIMITED,A,STK,119.45,129.2,118.55,124.1,124.0,117.2,3078,343482,43033530,,2026-02-09
9022026,533161,100,9635,100,9635,100.0,533161,EMMBI INDUSTRIES LTD,B,STK,96.35,96.35,96.35,96.35,96.35,93.36,1,100,9635,,2026-02-09
9022026,533162,103149,1218190,211692,2456220,48.73,533162,HATHWAY CABLE & DATACOM LTD,B,STK,11.2,11.88,11.19,11.81,11.81,11.23,552,211692,2456220,,2026-02-09
9022026,533164,838,40292,848,40654,98.82,533164,TEXMO PIPES & PRODUCTS LTD.,B,STK,47.85,48.1,47.81,48.08,48.08,46.73,36,848,40654,,2026-02-09
9022026,533166,4001,6762,4842,7968,82.63,533166,SUNDARAM MULTI PAP LTD.,B,STK,1.52,1.7,1.52,1.69,1.69,1.63,30,4842,7968,,2026-02-09
9022026,533167,4747,400900,4747,400900,100.0,533167,COROMANDEL ENGINEERING COMPANY,XT,STK,83.0,87.0,82.53,83.08,83.01,83.1,33,4747,400900,,2026-02-09
9022026,533168,4483,207743,5370,248888,83.48,533168,ROSSELL INDIA LTD.,B,STK,44.1,47.15,44.1,46.34,46.72,43.66,150,5370,248888,,2026-02-09
9022026,533169,8633,1041140,14245,1693099,60.6,533169,MAN INFRACONSTRUCTION LTD.,A,STK,115.7,121.0,115.7,120.6,119.5,115.6,264,14245,1693099,,2026-02-09
9022026,533170,234,36294,251,38923,93.23,533170,TAMBOLI INDUSTRIES LIMITED,X,STK,155.0,156.1,155.0,155.1,155.0,151.6,6,251,38923,,2026-02-09
9022026,533172,45,602879,74,997396,60.81,533172,INVESCO India Gold Exchange Tr,E,STK,13495.65,13630.42,13362.0,13397.29,13375.0,13105.57,42,74,997396,,2026-02-09
9022026,533177,10039,26752,10039,26752,100.0,533177,IL&FS TRANSPORTATION NETWORKS,Z,STK,2.65,2.73,2.64,2.67,2.67,2.67,24,10039,26752,,2026-02-09
9022026,533179,3638,21378526,8092,47511832,44.96,533179,PERSISTENT SYSTEMS LTD.,A,STK,5852.2,5926.85,5833.85,5876.45,5863.5,5845.55,1230,8092,47511832,,2026-02-09
9022026,533181,17,1501,17,1497,100.0,533181,INTRASOFT TECHNOLOGIES LTD.,B,STK,88.8,88.8,87.8,88.24,88.24,87.09,4,17,1497,,2026-02-09
9022026,533192,5718,129342,6419,146282,89.08,533192,KCP SUGAR & INDUSTRIES CORPORA,B,STK,22.9,22.99,22.4,22.62,22.93,22.43,46,6419,146282,,2026-02-09
9022026,533193,8998,819628,14560,1315362,61.8,533193,KIRLOSKAR ELECTRIC COMPANY LTD,B,STK,85.09,91.99,85.09,91.09,90.9,86.37,218,14560,1315362,,2026-02-09
9022026,533202,95082,343247,116028,426252,81.95,533202,SATCHMO HOLDINGS LIMITED,X,STK,3.52,3.76,3.52,3.61,3.61,3.6,111,116028,426252,,2026-02-09
9022026,533203,785,23550,4960,146783,15.83,533203,TARAPUR TRANSFORMERS LTD,B,STK,27.81,30.6,27.81,30.0,30.0,29.17,26,4960,146783,,2026-02-09
9022026,533206,216816,15896950,379705,27734754,57.1,533206,SJVN LTD,A,STK,72.53,73.43,72.39,73.32,73.32,72.28,2935,379705,27734754,,2026-02-09
9022026,533208,4326,372902,4383,376597,98.7,533208,EMAMI PAPER MILLS LTD.,B,STK,90.0,90.0,84.68,86.2,86.2,87.0,28,4383,376597,,2026-02-09
9022026,533210,1343,99906,1597,119285,84.1,533210,KRITI NUTRIENTS LTD,B,STK,76.66,77.48,73.97,74.39,73.97,74.33,322,1597,119285,,2026-02-09
9022026,533212,316,16853,546,28936,57.88,533212,GKB OPHTHALMICS LTD.,X,STK,58.6,58.6,52.1,53.33,53.0,54.88,24,546,28936,,2026-02-09
9022026,533217,770,55856,790,57436,97.47,533217,HINDUSTAN MEDIA VENTURES LTD.,B,STK,69.25,73.0,69.25,72.54,72.54,72.99,10,790,57436,,2026-02-09
9022026,533218,619,47682,731,56986,84.68,533218,EMAMI REALTY LIMITED,B,STK,80.0,80.0,76.25,77.03,77.1,77.47,79,731,56986,,2026-02-09
9022026,533229,29188,11098737,48632,18187997,60.02,533229,BAJAJ CONSUMER CARE LIMITED,B,STK,365.0,381.95,364.7,380.25,380.25,359.35,1538,48632,18187997,,2026-02-09
9022026,533230,192903,25467055,384410,50805411,50.18,533230,HDFC MUTUAL FUND - HDFC GOLD E,E,STK,133.34,133.67,131.52,132.02,132.34,129.36,3554,384410,50805411,,2026-02-09
9022026,533239,11263,51431,11263,51431,100.0,533239,PRAKASH STEELAGE LTD.,T,STK,4.52,4.85,4.5,4.6,4.56,4.66,92,11263,51431,,2026-02-09
9022026,533244,327692,43340544,590395,78343522,55.5,533244,ICICI Prudential Gold ETF,E,STK,134.65,136.6,132.01,132.26,132.31,129.76,6714,590395,78343522,,2026-02-09
9022026,533248,30837,5550660,47656,8531516,64.71,533248,GUJARAT PIPAVAV PORT LTD.,A,STK,175.1,180.95,175.0,180.0,179.3,174.7,1254,47656,8531516,,2026-02-09
9022026,533252,81,108054,81,107610,100.0,533252,WELSPUN INVESTMENTS AND COMMER,B,STK,1200.05,1337.0,1200.05,1334.0,1334.0,1286.55,15,81,107610,,2026-02-09
9022026,533257,6233,2682984,6233,2682984,100.0,533257,INDOSOLAR LTD.,T,STK,438.65,442.0,421.6,427.75,428.0,433.5,93,6233,2682984,,2026-02-09
9022026,533259,472,141506,568,171087,83.1,533259,Sastasundar Ventures Limited,B,STK,340.0,340.0,297.8,299.8,298.65,300.0,67,568,171087,,2026-02-09
9022026,533260,1903,186475,1974,193065,96.4,533260,CP CAPITAL LIMITED,B,STK,97.95,99.8,96.64,97.99,97.05,97.14,178,1974,193065,,2026-02-09
9022026,533262,1259,601865,1535,728287,82.02,533262,RAMKY INFRASTRUCTURE LTD.,B,STK,468.2,480.35,468.2,478.05,478.05,456.9,117,1535,728287,,2026-02-09
9022026,533263,166629,1771267,288931,3017127,57.67,533263,ORIENT GREEN POWER COMPANY LTD,B,STK,10.18,10.7,10.18,10.63,10.6,10.21,691,288931,3017127,,2026-02-09
9022026,533267,10583,3155851,20528,5986785,51.55,533267,CANTABIL RETAIL INDIA LTD.,B,STK,291.8,301.5,281.45,298.2,299.8,291.75,567,20528,5986785,,2026-02-09
9022026,533268,356,1531,356,1648,100.0,533268,SEA TV NETWORK LTD.,X,STK,4.7,4.77,4.3,4.3,4.3,4.35,21,356,1648,,2026-02-09
9022026,533269,17474,22599125,32435,41242765,53.87,533269,VA TECH WABAG LTD.,A,STK,1229.35,1298.0,1214.3,1293.3,1293.3,1214.3,2443,32435,41242765,,2026-02-09
9022026,533270,1108,149580,1114,150398,99.46,533270,BEDMUTHA INDUSTRIES LTD.,B,STK,131.35,136.0,131.35,135.0,135.0,134.0,46,1114,150398,,2026-02-09
9022026,533271,31949,5238039,65110,10481215,49.07,533271,ASHOKA BUILDCON LTD.,A,STK,156.55,165.85,155.45,163.95,163.95,154.9,1035,65110,10481215,,2026-02-09
9022026,533272,81602,25190538,184328,56213176,44.27,533272,JUPITER WAGONS LIMITED,A,STK,298.25,310.5,298.25,308.7,308.0,298.55,2930,184328,56213176,,2026-02-09
9022026,533273,5264,8238160,11039,17223263,47.69,533273,OBEROI REALTY LTD.,A,STK,1545.1,1571.0,1539.35,1565.0,1566.0,1532.65,1473,11039,17223263,,2026-02-09
9022026,533274,2501,3980592,5795,9226844,43.16,533274,PRESTIGE ESTATES PROJECTS LTD.,A,STK,1560.15,1604.2,1560.15,1591.6,1585.0,1555.5,854,5795,9226844,,2026-02-09
9022026,533275,130071,621740,159935,770623,81.33,533275,SHAH METACORP LIMITED,B,STK,4.82,4.92,4.75,4.78,4.78,4.9,148,159935,770623,,2026-02-09
9022026,533278,269930,116488292,435942,188103114,61.92,533278,COAL INDIA LTD.,A,STK,433.0,434.85,429.75,431.55,431.55,432.9,11266,435942,188103114,,2026-02-09
9022026,533282,6636,11108333,10594,17669774,62.64,533282,GRAVITA INDIA LTD.,A,STK,1646.0,1676.15,1646.0,1673.95,1673.95,1644.0,1306,10594,17669774,,2026-02-09
9022026,533284,2438,223370,3882,355152,62.8,533284,RPP INFRA PROJECTS LTD.,B,STK,88.15,93.75,87.55,91.62,90.09,88.15,142,3882,355152,,2026-02-09
9022026,533285,180497,12466928,228601,16038035,78.96,533285,RDB INFRASTRUCTURE AND POWER L,X,STK,72.0,72.0,68.32,69.07,69.07,69.11,735,228601,16038035,,2026-02-09
9022026,533286,27910,8780486,51878,16314649,53.8,533286,MOIL LTD.,A,STK,312.55,318.5,311.0,314.6,314.6,312.15,1789,51878,16314649,,2026-02-09
9022026,533287,49331,305853,50306,314043,98.06,533287,ZEE LEARN LTD.,B,STK,6.21,6.4,6.15,6.2,6.15,6.17,206,50306,314043,,2026-02-09
9022026,533289,1263,97630,1683,128911,75.04,533289,KESAR TERMINALS & INFRASTRUCTU,X,STK,75.0,78.99,73.2,77.3,77.3,70.99,24,1683,128911,,2026-02-09
9022026,533292,5387,77088,5493,77863,98.07,533292,A2Z INFRA ENGINEERING LIMITED,B,STK,13.69,14.44,13.69,14.31,14.2,14.05,26,5493,77863,,2026-02-09
9022026,533293,6328,7719528,12231,14811000,51.74,533293,KIRLOSKAR OIL ENGINES LTD.,A,STK,1175.15,1222.95,1175.15,1219.9,1214.9,1173.9,1186,12231,14811000,,2026-02-09
9022026,533294,1704,36636,1716,35019,99.3,533294,RAVI KUMAR DISTILLERIES LTD.,B,STK,20.73,21.5,20.25,21.5,21.5,20.94,13,1716,35019,,2026-02-09
9022026,533295,151617,4198275,204747,5658571,74.05,533295,PUNJAB & SIND BANK,B,STK,27.13,27.88,27.13,27.69,27.67,27.11,766,204747,5658571,,2026-02-09
9022026,533296,242,2026,355,2922,68.17,533296,FUTURE MARKET NETWORKS LTD.,B,STK,8.38,8.38,8.0,8.37,8.35,7.99,26,355,2922,,2026-02-09
